order_placed,order_delivered
5032,2022-08-27 18:12:36.961093433,2022-08-27 18:40:03.550967
5033,2022-08-27 18:17:59.023517533,2022-08-27 18:39:32.708900
5034,2022-08-27 18:20:57.801484256,2022-08-27 18:41:59.626526
5035,2022-08-27 18:21:02.541376965,2022-08-27 18:48:41.505343
5036,2022-08-27 18:21:48.275320395,2022-08-27 18:47:32.006620
5037,2022-08-27 18:23:25.238868245,2022-08-27 18:52:03.368897
5038,2022-08-27 18:24:27.362762819,2022-08-27 18:54:37.621772
5039,2022-08-27 18:26:07.827798459,2022-08-27 19:01:18.685411
5040,2022-08-27 18:26:40.680883388,2022-08-27 18:58:20.469875
5041,2022-08-27 18:27:51.823939875,2022-08-27 19:01:57.544744
5042,2022-08-27 18:27:59.304867238,2022-08-27 19:01:55.263670
5043,2022-08-27 18:28:37.871407551,2022-08-27 19:04:36.347521
5044,2022-08-27 18:28:59.161637263,2022-08-27 19:05:34.788613
5045,2022-08-27 18:30:52.171051606,2022-08-27 19:08:47.465938
5046,2022-08-27 18:32:41.710544749,2022-08-27 19:13:30.994569
5047,2022-08-27 18:46:28.466321705,2022-08-27 19:11:32.478019
5048,2022-08-27 18:47:06.240747659,2022-08-27 19:13:19.843918
5049,2022-08-27 18:49:47.615817940,2022-08-27 19:17:35.261109
5050,2022-08-27 18:50:03.451143091,2022-08-27 19:18:40.069827
5051,2022-08-27 18:52:24.917923174,2022-08-27 19:20:17.650193
5052,2022-08-27 18:53:32.273111905,2022-08-27 19:28:20.088234
5053,2022-08-27 18:53:43.166356364,2022-08-27 19:24:17.846818
5054,2022-08-27 18:53:47.840111335,2022-08-27 19:28:52.979776
5055,2022-08-27 18:58:07.186957314,2022-08-27 19:29:08.147283
5056,2022-08-27 18:58:41.336292812,2022-08-27 19:30:44.237577
5057,2022-08-27 19:01:13.006260276,2022-08-27 19:33:59.697284
5058,2022-08-27 19:03:56.363329971,2022-08-27 19:41:02.121718
5059,2022-08-27 19:05:02.536368194,2022-08-27 19:35:36.365725
5060,2022-08-27 19:07:26.723877992,2022-08-27 19:38:54.322399
5061,2022-08-27 19:08:13.160948280,2022-08-27 19:38:31.198661
5062,2022-08-27 19:08:53.389253638,2022-08-27 19:42:46.369284
5063,2022-08-27 19:09:12.500790253,2022-08-27 19:45:35.488381
5064,2022-08-27 19:09:38.304516313,2022-08-27 19:47:53.631462
5065,2022-08-27 19:10:11.705087937,2022-08-27 19:51:18.513857
5066,2022-08-27 19:10:58.359629871,2022-08-27 19:51:48.607866
5067,2022-08-27 19:12:01.602595671,2022-08-27 19:51:42.395368
5068,2022-08-27 19:12:18.854940014,2022-08-27 19:55:33.388952
5069,2022-08-27 19:13:22.700326594,2022-08-27 19:58:29.247519
5070,2022-08-27 19:14:56.166452132,2022-08-27 19:58:38.180831
5071,2022-08-27 19:15:21.421555191,2022-08-27 20:00:45.276818
5072,2022-08-27 19:15:27.442865785,2022-08-27 20:00:17.997562
5073,2022-08-27 19:15:37.191336603,2022-08-27 20:05:49.599427
5074,2022-08-27 19:18:03.952836490,2022-08-27 20:13:53.804167
5075,2022-08-27 19:23:27.618411241,2022-08-27 20:09:13.569435
5076,2022-08-27 19:26:37.815065727,2022-08-27 20:11:42.653427
5077,2022-08-27 19:26:43.582762748,2022-08-27 20:13:55.515254
5078,2022-08-27 19:28:28.899311481,2022-08-27 20:16:31.600418
5079,2022-08-27 19:30:19.246601452,2022-08-27 20:15:44.778593
5080,2022-08-27 19:32:32.740790494,2022-08-27 20:19:27.899125
5081,2022-08-27 19:32:38.697331200,2022-08-27 20:19:05.704586
5082,2022-08-27 19:35:10.927557205,2022-08-27 20:26:21.768234
5083,2022-08-27 19:35:57.338354478,2022-08-27 20:22:35.968974
5084,2022-08-27 19:36:40.721642611,2022-08-27 20:26:13.189803
5085,2022-08-27 19:37:08.493805204,2022-08-27 20:30:05.433239
5086,2022-08-27 19:39:47.741269272,2022-08-27 20:33:49.772876
5087,2022-08-27 19:40:38.228347598,2022-08-27 20:34:12.509474
5088,2022-08-27 19:44:34.277738751,2022-08-27 20:36:51.719420
5089,2022-08-27 19:45:21.787648017,2022-08-27 20:38:40.826425
5090,2022-08-27 19:47:19.485428921,2022-08-27 20:41:22.349212
5091,2022-08-27 19:47:24.151726410,2022-08-27 20:40:32.224945
5092,2022-08-27 19:50:27.873271765,2022-08-27 20:42:25.557073
5093,2022-08-27 19:53:58.119012831,2022-08-27 20:45:00.518611
5094,2022-08-27 19:56:49.751937947,2022-08-27 20:46:27.121577
5095,2022-08-27 19:57:36.506065974,2022-08-27 20:51:33.246324
5096,2022-08-27 20:01:38.386197631,2022-08-27 20:53:35.366059
5097,2022-08-27 20:01:59.790944687,2022-08-27 20:51:59.075182
5098,2022-08-27 20:12:18.937235357,2022-08-27 21:00:59.803521
5099,2022-08-27 20:14:34.466449493,2022-08-27 20:59:16.786028
5100,2022-08-27 20:16:01.940525814,2022-08-27 20:57:36.769531
5101,2022-08-27 20:19:25.617229578,2022-08-27 21:01:26.399333
5102,2022-08-27 20:22:27.509555219,2022-08-27 21:04:24.391055
5103,2022-08-27 20:22:28.525364210,2022-08-27 21:07:07.729739
5104,2022-08-27 20:28:11.899903882,2022-08-27 21:07:07.799354
5105,2022-08-27 20:35:24.183140718,2022-08-27 21:09:45.095920
5106,2022-08-27 20:36:21.160306652,2022-08-27 21:13:02.986164
5107,2022-08-27 20:37:44.340726192,2022-08-27 21:11:29.996347
5108,2022-08-27 20:39:00.849370271,2022-08-27 21:15:59.427704
5109,2022-08-27 20:41:53.783250628,2022-08-27 21:19:40.097379
5110,2022-08-27 20:42:53.153160427,2022-08-27 21:19:00.346343
5111,2022-08-27 20:49:04.844570193,2022-08-27 21:22:59.414767
5112,2022-08-27 20:50:22.748455060,2022-08-27 21:25:10.171283
5113,2022-08-27 20:55:52.903656516,2022-08-27 21:28:12.484090
5114,2022-08-27 20:59:02.294102493,2022-08-27 21:28:23.005409
5115,2022-08-27 20:59:22.329529249,2022-08-27 21:35:29.646787
5116,2022-08-27 21:01:36.503761704,2022-08-27 21:32:57.955658
5117,2022-08-27 21:02:22.642206199,2022-08-27 21:31:29.294336
5118,2022-08-27 21:03:17.995689230,2022-08-27 21:33:58.536831
5119,2022-08-27 21:06:30.004483436,2022-08-27 21:37:46.607699
5120,2022-08-27 21:09:20.341541050,2022-08-27 21:39:08.111774
5121,2022-08-27 21:12:02.212606500,2022-08-27 21:43:08.747308
5122,2022-08-27 21:16:13.536856491,2022-08-27 21:44:33.378965
5123,2022-08-27 21:16:44.509794628,2022-08-27 21:46:51.665130
5124,2022-08-27 21:17:33.531199505,2022-08-27 21:47:21.869583
5125,2022-08-27 21:19:22.132230410,2022-08-27 21:51:45.845299
5126,2022-08-27 21:23:27.154655123,2022-08-27 21:52:18.051057
5127,2022-08-27 21:25:22.033580064,2022-08-27 21:56:13.580815
5128,2022-08-27 21:26:09.493191590,2022-08-27 21:58:51.431032
5129,2022-08-27 21:32:24.860970740,2022-08-27 21:59:28.899056
5130,2022-08-27 21:33:08.509292482,2022-08-27 21:58:16.367203
5131,2022-08-27 21:35:01.981408292,2022-08-27 22:02:42.993032
5132,2022-08-27 21:35:22.341778410,2022-08-27 22:06:27.889494
5133,2022-08-27 21:35:26.283971037,2022-08-27 22:13:20.306303
5134,2022-08-27 21:35:57.892986739,2022-08-27 22:06:40.366801
5135,2022-08-27 21:39:14.388669994,2022-08-27 22:09:14.066227
5136,2022-08-27 21:43:08.815507032,2022-08-27 22:09:46.022794
5137,2022-08-27 21:43:42.825751690,2022-08-27 22:17:17.259219
5138,2022-08-27 21:46:24.940627021,2022-08-27 22:20:09.670334
5139,2022-08-27 21:46:45.732800254,2022-08-27 22:19:15.309669
5140,2022-08-27 21:50:32.383938114,2022-08-27 22:23:38.147060
5141,2022-08-27 21:53:22.253194301,2022-08-27 22:21:27.653763
5142,2022-08-29 08:01:25.340693339,2022-08-29 08:15:02.033876
5143,2022-08-29 08:03:50.228072392,2022-08-29 08:20:22.416477
5144,2022-08-29 08:04:24.921324520,2022-08-29 08:39:41.342979
5145,2022-08-29 08:05:40.771876242,2022-08-29 08:46:06.184921
5146,2022-08-29 08:08:19.877531544,2022-08-29 09:04:01.636049
5147,2022-08-29 08:22:36.838491218,2022-08-29 09:08:08.375886
5148,2022-08-29 08:25:09.093466198,2022-08-29 09:28:20.970006
5149,2022-08-29 08:28:56.532522748,2022-08-29 09:29:50.625662
5150,2022-08-29 08:34:11.153577469,2022-08-29 09:51:41.745585
5151,2022-08-29 08:35:47.786905821,2022-08-29 09:52:44.129682
5152,2022-08-29 08:37:15.174691150,2022-08-29 10:19:43.646659
5153,2022-08-29 08:40:09.829386779,2022-08-29 10:15:56.066789
5154,2022-08-29 08:49:05.903958840,2022-08-29 10:40:05.063322
5155,2022-08-29 08:49:08.759441073,2022-08-29 10:47:10.111718
5156,2022-08-29 08:49:40.041619775,2022-08-29 11:04:49.880714
5157,2022-08-29 08:53:16.601207408,2022-08-29 11:06:58.370033
5158,2022-08-29 08:55:39.741888997,2022-08-29 11:13:26.772525
5159,2022-08-29 09:05:46.190773799,2022-08-29 11:11:10.475528
5160,2022-08-29 09:14:26.449562600,2022-08-29 11:30:03.951452
5161,2022-08-29 09:15:42.763877582,2022-08-29 11:32:55.773363
5162,2022-08-29 09:18:56.692809764,2022-08-29 11:34:10.967722
5163,2022-08-29 09:28:45.624534960,2022-08-29 11:40:19.570964
5164,2022-08-29 09:29:41.593275889,2022-08-29 11:57:06.724714
5165,2022-08-29 09:34:18.643692611,2022-08-29 11:56:26.204701
5166,2022-08-29 09:37:20.535653732,2022-08-29 11:59:36.193239
5167,2022-08-29 09:40:53.712715507,2022-08-29 12:04:06.082043
5168,2022-08-29 09:42:28.938082592,2022-08-29 12:15:18.106985
5169,2022-08-29 09:43:44.565666229,2022-08-29 12:14:34.556981
5170,2022-08-29 09:57:43.802322277,2022-08-29 12:08:37.268235
5171,2022-08-29 10:12:44.058218391,2022-08-29 12:18:41.336199
5172,2022-08-29 10:17:55.399533757,2022-08-29 12:23:55.294459
5173,2022-08-29 10:18:27.445895696,2022-08-29 12:25:45.272371
5174,2022-08-29 10:19:16.257352495,2022-08-29 12:28:16.335659
5175,2022-08-29 10:22:42.947189001,2022-08-29 12:30:50.020334
5176,2022-08-29 10:24:51.175229991,2022-08-29 12:45:11.067206
5177,2022-08-29 10:35:31.684220286,2022-08-29 12:42:36.849380
5178,2022-08-29 10:37:01.346673849,2022-08-29 12:47:03.801091
5179,2022-08-29 10:53:51.194949902,2022-08-29 12:49:08.425724
5180,2022-08-29 10:56:36.669475460,2022-08-29 12:55:33.980097
5181,2022-08-29 11:02:30.658831741,2022-08-29 12:53:19.983392
5182,2022-08-29 11:04:16.983568078,2022-08-29 12:54:12.632313
5183,2022-08-29 11:06:07.926566468,2022-08-29 13:10:22.992541
5184,2022-08-29 11:10:47.346345141,2022-08-29 13:13:52.469384
5185,2022-08-29 11:12:32.346951307,2022-08-29 13:12:37.608062
5186,2022-08-29 11:23:19.674641145,2022-08-29 13:17:15.806130
5187,2022-08-29 11:23:42.287524750,2022-08-29 13:13:39.112219
5188,2022-08-29 11:24:50.089734066,2022-08-29 13:17:33.532959
5189,2022-08-29 11:29:57.571550408,2022-08-29 13:20:45.899219
5190,2022-08-29 11:34:16.257628028,2022-08-29 13:34:46.339122
5191,2022-08-29 11:53:17.559512125,2022-08-29 13:33:34.359285
5192,2022-08-29 12:07:07.158996771,2022-08-29 13:42:24.798096
5193,2022-08-29 12:09:23.656073249,2022-08-29 13:37:50.982130
5194,2022-08-29 12:10:26.343657626,2022-08-29 13:43:42.812928
5195,2022-08-29 12:13:03.880779864,2022-08-29 13:43:04.277314
5196,2022-08-29 12:14:11.978486481,2022-08-29 13:44:26.898787
5197,2022-08-29 12:14:57.570260385,2022-08-29 13:53:06.428218
5198,2022-08-29 12:16:28.565890367,2022-08-29 14:00:32.410062
5199,2022-08-29 12:17:13.231393673,2022-08-29 13:57:26.000025
5200,2022-08-29 12:17:26.159183228,2022-08-29 14:05:59.565888
5201,2022-08-29 12:20:34.013452216,2022-08-29 14:06:44.930270
5202,2022-08-29 12:27:52.844150876,2022-08-29 14:09:24.123413
5203,2022-08-29 12:36:58.346597974,2022-08-29 14:10:07.816223
5204,2022-08-29 12:37:00.359818639,2022-08-29 14:13:46.795102
5205,2022-08-29 12:37:14.897991942,2022-08-29 14:17:05.742470
5206,2022-08-29 12:38:54.786873983,2022-08-29 14:11:27.276382
5207,2022-08-29 12:39:43.267670679,2022-08-29 14:13:55.332909
5208,2022-08-29 12:40:45.129598500,2022-08-29 14:16:32.360635
5209,2022-08-29 12:41:22.810150539,2022-08-29 14:29:29.562442
5210,2022-08-29 12:42:30.928242665,2022-08-29 14:24:51.216877
5211,2022-08-29 12:43:26.041867446,2022-08-29 14:27:56.177909
5212,2022-08-29 12:47:17.555277435,2022-08-29 14:31:07.418903
5213,2022-08-29 12:49:35.567779204,2022-08-29 14:31:45.644664
5214,2022-08-29 12:50:56.008446043,2022-08-29 14:32:53.441489
5215,2022-08-29 12:51:01.924360533,2022-08-29 14:37:27.791868
5216,2022-08-29 12:57:25.917859779,2022-08-29 14:39:03.982672
5217,2022-08-29 13:01:12.583671064,2022-08-29 14:35:55.069729
5218,2022-08-29 13:11:26.005570624,2022-08-29 14:46:48.269179
5219,2022-08-29 13:12:40.096168541,2022-08-29 14:45:48.301253
5220,2022-08-29 13:13:13.120872171,2022-08-29 14:52:01.050680
5221,2022-08-29 13:14:04.155157105,2022-08-29 14:49:49.571806
5222,2022-08-29 13:14:11.426658918,2022-08-29 14:55:51.193542
5223,2022-08-29 13:14:43.455982470,2022-08-29 14:52:27.425879
5224,2022-08-29 13:16:48.421435107,2022-08-29 14:54:39.935441
5225,2022-08-29 13:17:19.217691744,2022-08-29 14:56:05.911769
5226,2022-08-29 13:18:47.818382282,2022-08-29 15:06:09.608300
5227,2022-08-29 13:21:26.207269725,2022-08-29 15:00:18.479659
5228,2022-08-29 13:32:28.113434330,2022-08-29 15:10:54.066488
5229,2022-08-29 13:35:04.170701891,2022-08-29 15:10:27.640299
5259,2022-08-29 14:54:40.485915609,2022-08-29 15:12:56.640086
5260,2022-08-29 14:55:22.855764830,2022-08-29 15:09:53.503745
5261,2022-08-29 15:00:16.500755648,2022-08-29 15:18:51.554558
5262,2022-08-29 15:00:26.089366539,2022-08-29 15:20:51.654680
5263,2022-08-29 15:03:31.385694356,2022-08-29 15:18:23.500526
5264,2022-08-29 15:05:31.647764750,2022-08-29 15:21:08.352279
5265,2022-08-29 15:07:22.048657523,2022-08-29 15:22:52.749069
5266,2022-08-29 15:09:43.905476743,2022-08-29 15:31:03.258017
5267,2022-08-29 15:10:11.664202776,2022-08-29 15:33:17.065846
5268,2022-08-29 15:11:53.939954811,2022-08-29 15:30:32.777034
5269,2022-08-29 15:12:31.656755217,2022-08-29 15:36:26.866852
5270,2022-08-29 15:19:04.265101282,2022-08-29 15:38:07.476250
5271,2022-08-29 15:21:14.200979150,2022-08-29 15:37:21.962846
5272,2022-08-29 15:23:17.336059628,2022-08-29 15:42:51.888506
5273,2022-08-29 15:28:12.079702298,2022-08-29 15:43:39.612109
5274,2022-08-29 15:30:40.649029198,2022-08-29 15:48:45.182895
5275,2022-08-29 15:31:47.992870393,2022-08-29 15:46:39.129536
5276,2022-08-29 15:32:44.774048253,2022-08-29 15:51:03.232896
5277,2022-08-29 15:32:55.897450800,2022-08-29 16:02:57.667940
5278,2022-08-29 15:33:18.326958270,2022-08-29 15:59:09.673603
5279,2022-08-29 15:34:10.009977509,2022-08-29 16:03:05.767547
5280,2022-08-29 15:36:21.058813105,2022-08-29 16:03:31.193393
5281,2022-08-29 15:41:27.877848275,2022-08-29 16:02:25.617065
5282,2022-08-29 15:47:02.504885614,2022-08-29 16:04:13.194005
5283,2022-08-29 15:47:53.716544987,2022-08-29 16:04:57.637834
5284,2022-08-29 15:50:57.793256466,2022-08-29 16:08:03.913811
5285,2022-08-29 15:51:02.673181118,2022-08-29 16:11:09.040279
5286,2022-08-29 15:52:38.401557084,2022-08-29 16:14:12.034708
5287,2022-08-29 15:54:33.943405273,2022-08-29 16:23:08.618491
5288,2022-08-29 15:54:50.438013066,2022-08-29 16:23:10.000057
5289,2022-08-29 15:55:40.663837735,2022-08-29 16:30:00.925667
5290,2022-08-29 15:55:47.904833371,2022-08-29 16:26:07.598600
5291,2022-08-29 16:04:14.467563097,2022-08-29 16:32:32.967066
5292,2022-08-29 16:09:47.813588820,2022-08-29 16:29:09.338666
5293,2022-08-29 16:14:00.992100201,2022-08-29 16:31:34.565597
5294,2022-08-29 16:20:22.247378625,2022-08-29 16:34:02.769345
5295,2022-08-29 16:21:45.429205044,2022-08-29 16:35:23.149964
5296,2022-08-29 16:24:13.036065012,2022-08-29 16:42:05.951269
5297,2022-08-29 16:24:59.081014975,2022-08-29 16:43:32.120984
5298,2022-08-29 16:25:37.741743783,2022-08-29 16:42:19.735119
5299,2022-08-29 16:28:11.061562584,2022-08-29 16:48:38.620133
5300,2022-08-29 16:30:24.813593308,2022-08-29 16:50:36.971893
5301,2022-08-29 16:31:15.946793998,2022-08-29 16:54:34.022793
5302,2022-08-29 16:32:53.529862426,2022-08-29 16:58:19.925592
5303,2022-08-29 16:33:52.659509749,2022-08-29 17:00:24.790785
5304,2022-08-29 16:38:26.698674242,2022-08-29 16:57:56.653123
5305,2022-08-29 16:39:14.766850861,2022-08-29 16:58:31.892438
5306,2022-08-29 16:42:22.449434438,2022-08-29 17:03:58.605455
5307,2022-08-29 16:44:33.791285473,2022-08-29 17:04:52.774012
5308,2022-08-29 16:49:33.539083192,2022-08-29 17:06:54.921721
5309,2022-08-29 16:50:19.750527965,2022-08-29 17:13:04.286183
5310,2022-08-29 16:56:13.291300611,2022-08-29 17:16:42.508792
5311,2022-08-29 16:59:59.939278265,2022-08-29 17:17:46.329253
5312,2022-08-29 17:02:01.606569831,2022-08-29 17:20:31.085033
5313,2022-08-29 17:02:37.146823371,2022-08-29 17:22:28.489200
5314,2022-08-29 17:02:53.287153615,2022-08-29 17:29:16.567527
5315,2022-08-29 17:03:10.918511118,2022-08-29 17:29:41.030951
5316,2022-08-29 17:08:12.906300517,2022-08-29 17:25:38.288572
5317,2022-08-29 17:09:30.708290289,2022-08-29 17:26:06.440324
5318,2022-08-29 17:09:36.543464026,2022-08-29 17:27:59.837901
5319,2022-08-29 17:10:29.060261536,2022-08-29 17:35:49.679939
5320,2022-08-29 17:11:12.420013014,2022-08-29 17:39:34.014402
5321,2022-08-29 17:11:24.502741426,2022-08-29 17:43:40.601006
5322,2022-08-29 17:12:13.317640138,2022-08-29 17:44:43.938900
5323,2022-08-29 17:14:11.483714177,2022-08-29 17:47:31.176948
5324,2022-08-29 17:14:23.366117085,2022-08-29 17:50:26.510294
5325,2022-08-29 17:15:39.114081592,2022-08-29 17:47:15.804908
5326,2022-08-29 17:16:10.877059182,2022-08-29 17:52:28.940899
5327,2022-08-29 17:19:55.191843970,2022-08-29 17:59:23.456677
5328,2022-08-29 17:29:34.683480363,2022-08-29 17:58:11.040546
5329,2022-08-29 17:30:55.089176441,2022-08-29 18:00:07.085884
5330,2022-08-29 17:35:40.283396488,2022-08-29 18:02:17.407224
5331,2022-08-29 17:36:30.462293491,2022-08-29 18:07:34.775724
5332,2022-08-29 17:41:46.423940728,2022-08-29 18:13:23.143061
5333,2022-08-29 17:46:59.533546889,2022-08-29 18:09:42.580650
5334,2022-08-29 17:49:51.924098741,2022-08-29 18:10:42.835620
5335,2022-08-29 17:50:32.584583258,2022-08-29 18:13:46.794753
5336,2022-08-29 17:52:04.565465143,2022-08-29 18:17:54.061682
5337,2022-08-29 17:52:37.545948728,2022-08-29 18:21:36.893703
5338,2022-08-29 17:53:04.174566566,2022-08-29 18:25:54.841441
5339,2022-08-29 17:55:19.965306334,2022-08-29 18:24:05.925476
5340,2022-08-29 17:59:59.950381649,2022-08-29 18:26:37.720879
5341,2022-08-29 18:00:26.716599834,2022-08-29 18:30:23.748651
5342,2022-08-29 18:01:04.010790304,2022-08-29 18:31:22.942776
5343,2022-08-29 18:02:21.759743176,2022-08-29 18:32:41.632753
5344,2022-08-29 18:04:46.458323495,2022-08-29 18:37:46.244880
5345,2022-08-29 18:05:33.470893769,2022-08-29 18:40:52.475380
5346,2022-08-29 18:08:51.008841945,2022-08-29 18:41:52.070999
5347,2022-08-29 18:08:58.329964564,2022-08-29 18:44:58.630567
5348,2022-08-29 18:09:27.637504309,2022-08-29 18:45:12.659092
5349,2022-08-29 18:10:16.572179614,2022-08-29 18:52:28.122781
5350,2022-08-29 18:11:08.010099974,2022-08-29 18:52:20.633535
5351,2022-08-29 18:11:34.372202319,2022-08-29 18:52:47.655326
5352,2022-08-29 18:11:45.101795276,2022-08-29 18:54:49.467754
5353,2022-08-29 18:12:20.924849800,2022-08-29 18:55:57.372121
5354,2022-08-29 18:13:26.924584522,2022-08-29 19:04:38.129883
5355,2022-08-29 18:16:08.212976369,2022-08-29 19:07:18.256085
5356,2022-08-29 18:16:19.743189759,2022-08-29 19:05:04.181354
5357,2022-08-29 18:17:12.263423425,2022-08-29 19:07:51.718152
5358,2022-08-29 18:20:02.391180686,2022-08-29 19:10:58.784362
5359,2022-08-29 18:20:52.618495191,2022-08-29 19:10:03.072229
5360,2022-08-29 18:22:58.508463430,2022-08-29 19:12:46.957566
5361,2022-08-29 18:25:26.387400344,2022-08-29 19:15:28.996390
5362,2022-08-29 18:26:33.758249958,2022-08-29 19:20:46.057614
5363,2022-08-29 18:26:51.759197371,2022-08-29 19:18:33.926994
5364,2022-08-29 18:30:26.724698899,2022-08-29 19:22:23.702149
5365,2022-08-29 18:32:51.150282446,2022-08-29 19:18:40.952548
5366,2022-08-29 18:33:20.511942056,2022-08-29 19:27:51.583384
5367,2022-08-29 18:35:32.259113731,2022-08-29 19:27:31.951726
5368,2022-08-29 18:36:02.852731692,2022-08-29 19:30:25.345544
5369,2022-08-29 18:36:09.889113832,2022-08-29 19:31:38.395372
5370,2022-08-29 18:36:46.637078428,2022-08-29 19:33:27.481538
5371,2022-08-29 18:37:55.591043101,2022-08-29 19:37:19.947890
5372,2022-08-29 18:38:41.871894438,2022-08-29 19:39:02.834921
5373,2022-08-29 18:39:42.211313082,2022-08-29 19:37:12.069768
5374,2022-08-29 18:43:52.339481142,2022-08-29 19:41:27.554436
5375,2022-08-29 18:45:02.908013548,2022-08-29 19:41:00.319668
5376,2022-08-29 18:46:38.603773650,2022-08-29 19:50:05.034778
5377,2022-08-29 18:47:14.872766057,2022-08-29 19:52:21.815766
5378,2022-08-29 18:48:46.870454474,2022-08-29 19:52:02.508712
5379,2022-08-29 18:49:10.414770920,2022-08-29 19:56:25.707927
5380,2022-08-29 18:49:31.410329284,2022-08-29 19:57:16.168840
5381,2022-08-29 18:49:53.718362916,2022-08-29 19:54:34.635533
5382,2022-08-29 18:51:26.807195946,2022-08-29 20:03:18.104470
5383,2022-08-29 18:53:24.354431136,2022-08-29 19:57:37.518229
5384,2022-08-29 19:01:17.150832677,2022-08-29 20:00:36.177119
5385,2022-08-29 19:02:06.752854587,2022-08-29 20:02:54.302452
5386,2022-08-29 19:02:09.906693192,2022-08-29 20:04:41.246710
5387,2022-08-29 19:02:59.814196760,2022-08-29 20:05:13.764809
5388,2022-08-29 19:03:40.229480972,2022-08-29 20:16:41.561022
5389,2022-08-29 19:04:27.441325442,2022-08-29 20:19:09.152366
5390,2022-08-29 19:05:57.484080531,2022-08-29 20:16:58.952875
5391,2022-08-29 19:06:51.263643662,2022-08-29 20:19:17.034941
5392,2022-08-29 19:07:25.511464813,2022-08-29 20:21:33.224877
5393,2022-08-29 19:09:05.214114132,2022-08-29 20:25:27.377339
5394,2022-08-29 19:10:28.045587152,2022-08-29 20:23:45.824227
5395,2022-08-29 19:11:21.386538979,2022-08-29 20:26:41.950687
5396,2022-08-29 19:12:17.186532022,2022-08-29 20:23:26.942515
5397,2022-08-29 19:13:34.901354252,2022-08-29 20:26:32.415290
5398,2022-08-29 19:13:46.658322625,2022-08-29 20:27:07.161238
